http://	<urlopen error no host given>
http://www.pm.gov.au/sites/default/files/media/15-08-11_post_2020_presentation.pdf	HTTP Error 404: Not Found
http://www.ic-wish.org/McPhedran%20Baker%20Suicide%20Trends%20HP.pdf	HTTP Error 404: Not Found
http://healthstarrating.gov.au/internet/healthstarrating/publishing.nsf/Content/873516DC76D23EC2CA257DA500196043/$File/Process-for-assessing-a-potential-anomaly.pdf	HTTP Error 404: Not Found
http://aid.dfat.gov.au/publications/Pages/humanitarian-partnership-agreement-framework.aspx	<urlopen error timed out>
http://www.bom.gov.au/climate/current/annual/qld/summary.shtml	HTTP Error 403: Forbidden
https://www.ato.gov.au/Rates/Company-tax/	HTTP Error 403: Forbidden
https://www.agl.com.au/about-agl/media-centre/asx-and-media-releases/2018/march/agl-statement-regarding-aemo-advice-to-the-federal-government	HTTP Error 403: Forbidden
https://lawcouncil.asn.au/lawcouncil/images/LCA-PDF/docs-2400-2499/2412%20United%20Nations%20Convention%20against%20Corruption.pdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
https://www.pm.gov.au/media/2017-05-02/press-conference-minister-education-and-training-senator-hon-simon-birmingham-and	HTTP Error 404: Not Found
http://parlinfo.aph.gov.au/parlInfo/genpdf/chamber/hansardr/18675d35-aa1f-4f94-8672-a196b5fc3901/0068/hansard_frag.pdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1bc0fdc7-f71b-4767-878a-7b9e064e1849/toc_pdf/House%20of%20Representatives_2018_09_19_6571.pdf;fileType=application%2Fpdf#page=87	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/legislation/amend/s969_amend_863a2d80-852b-45cc-a046-a23b76e824a4/upload_pdf/7579_CW_National%20Security%20Legislation%20Amendment%20Bill%20(No.%201)%202014_Leyonhjelm.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;db=CHAMBER;id=chamber%2Fhansards%2Fac24fb2b-74f6-47ad-bf9f-61ebf6a29462%2F0279;query=Id%3A%22chamber%2Fhansards%2Fac24fb2b-74f6-47ad-bf9f-61ebf6a29462%2F0000%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/library/prspub/2501441/upload_binary/2501441.pdf;fileType=application/pdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media%2Fpressrel%2F1753945%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/legislation/ems/r5626_ems_955e56de-c7ba-4a4a-8ca1-01ab948694f5/upload_pdf/Revised%20EM_%20Commonwealth%20Electoral%20Amendment%20Bill%202016.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://qld.lnp.org.au/criminal-gang-laws-keeping-queenslanders-safer/	<urlopen error [Errno 11001] getaddrinfo failed>
http://www.thejakartapost.com/news/2014/02/28/mui-govt-wrangle-over-halal-certification.html	HTTP Error 403: Forbidden
http://www.opec.org/opec_web/static_files_project/media/downloads/publications/ASB2014.pdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://www.justice.tas.gov.au/bdm/relationships/ceremonies	HTTP Error 404: Not Found
https://twitter.com/intent/tweet?text=Costello\'s%20foreign%20aid%20cuts%20claim%20not%20credible%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2013-09-12%2Fcostello-foreign-aid-cuts-claim-not-credible%2F4949042&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
http://www.chrisbowen.net/documents/140313PBOattachment.pdf	HTTP Error 403: Forbidden
https://www.parliament.nsw.gov.au/prod/parlment/publications.nsf/key/TheDecliningMembershipoftheNSWLegislativeCouncilCrossBenchanditsImplicationsforResponsibleGovernment/$File/05235700.pdf	HTTP Error 404: NOT FOUND
https://www.abc.net.au//d3bo5ucoqkgs8h.cloudfront.net/ZNPbm/1?abcnewsembedheight=570	HTTP Error 404: Not Found
https://www.abc.net.au//d3bo5ucoqkgs8h.cloudfront.net/sKBEA/6?abcnewsembedheight=370	HTTP Error 404: Not Found
http://www.ncoa.gov.au/report/phase-one/recommendations.html	HTTP Error 404: Not Found
https://www.homeaffairs.gov.au/about/corporate/information/fact-sheets/08abolition	HTTP Error 404: NOT FOUND
http://www.greghunt.com.au/Home/LatestNews/tabid/133/articleType/ArticleView/articleId/2564/Doorstop--Tony-Abbott-and-Greg-Hunt--Green-Army-Launch-and-QLD-Coroners-findings-regarding-Pink-Batts.aspx	HTTP Error 404: Not Found
http://www.virginaustralia.com.au	HTTP Error 400: Bad Request
http://www.abc.net.au/triplej/hack/stories/s4242924.htm	HTTP Error 404: Not Found
http://www.unhcr.org/3b66c2aa10.html	HTTP Error 403: Forbidden
https://strongplan.com.au/policy/literacy-guarantee-the-best-possible-start-for-all-students/	HTTP Error 403: Forbidden
https://www.cfmeu.org.au/news/cfmeu-launches-ad-campaign-dispels-liberal-government-lies-about-abcc-bill	HTTP Error 403: Forbidden
http://www.planning.nsw.gov.au/en-us/planningyourlocalarea/gatewayprocess.aspx	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
https://www.liberal.org.au/latest-news/2013/08/18/tony-abbott-coalitions-paid-parental-leave-scheme	HTTP Error 403: Forbidden
http://www.senatorbirmingham.com.au/Latest-News/ID/3568/Interview-on-Sky-News-with-Kieran-Gilbert	HTTP Error 404: Not Found
http://www.appa.asn.au/president/Better-Schools-Before-and-After.pdf	HTTP Error 404: Not Found
http://duihua.org/wp/?page_id=136#deathpenalty	HTTP Error 403: Forbidden
https://www.abc.net.au//d3bo5ucoqkgs8h.cloudfront.net/D7bUY/1?abcnewsembedheight=370	HTTP Error 404: Not Found
http://apo.org.au/files/Resource/parliamentarylibrary_budgetreviewsandcommissionsofauditinaustralia_apr_2014.pdf	HTTP Error 404: Not Found
http://www.aip.com.au/pricing/retail.htm	HTTP Error 404: Not Found
http://www.aspia.com.au/ASPIAFactSheet22July.htm	HTTP Error 404: Not Found
http://www.expedia.com.au	HTTP Error 429: Too Many Requests
https://australianhotels.asn.au/home	hostname 'australianhotels.asn.au' doesn't match either of 'freedns-services.synergywholesale.com', 'www.freedns-services.synergywholesale.com'
http://www.health.gov.au/internet/main/publishing.nsf/Content/62E51ED8E0D7B4D2CA257BF0001C1B3E/$File/Under embargo report.pdf	HTTP Error 400: Bad Request
http://www.aph.gov.au/About_Parliament/Parliamentary_Departments/Parliamentary_Library/Browse_by_Topic/ClimateChange/responses/mitigation/Emissions/Clean	HTTP Error 404: Not Found
http://www.bom.gov.au/climate/drought/#tabs=About-drought	HTTP Error 403: Forbidden
https://www.ato.gov.au/Rates/Company-tax/?page=1#Tax_rates_2012_13	HTTP Error 403: Forbidden
http://healthstarrating.gov.au/internet/healthstarrating/publishing.nsf/Content/873516DC76D23EC2CA257DA500196043/$File/Register%20of%20potential%20anomalies%20.PDF	HTTP Error 404: Not Found
http://news.domain.com.au/domain/real-estate-news/sydney-auctions-set-for-another-super-saturday-20131206-2yv6d.html	HTTP Error 403: Forbidden
http://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/381f44a1-fb0b-4400-8e8c-97e98d79f489/toc_pdf/Senate_2014_09_24_2854.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/381f44a1-fb0b-4400-8e8c-97e98d79f489/0000%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
https://www.ahri.com.au/__data/assets/pdf_file/0003/7572/2012_global_index_of_workplace_performance_and_flexibility.pdf	HTTP Error 404: Not Found
http://www.rba.gov.au/chart-pack/au-gdp-growth.html	HTTP Error 404: Not Found
https://twitter.com/intent/tweet?text=Did%20the%20NT\'s%20banned%20drinker%20register%20work%3F%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2014-03-19%2Fdid-the-northern-territorys-banned-drinker-register-work%2F5315286&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
https://twitter.com/intent/tweet?text=Hillary%20Clinton\'s%20Putin-Hitler%20comparison%20checks%20out%20%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2014-03-25%2Fhillary-clinton-putin-hitler-comparison-checks-out%2F5325608&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
https://twitter.com/intent/tweet?text=Fact%20check%3A%20Was%20the%20latest%20dual%20citizenship%20decision%20\'absolutely%20obvious%20and%20clear\'%3F%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2018-06-08%2Ffact-check-was-the-latest-dual-citizenship-decision-clear%2F9808502&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
https://twitter.com/intent/tweet?text=Fact%20check%3A%20Are%20company%20profits%20growing%20five%20times%20faster%20than%20Australians\'%20wages%3F%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2018-09-24%2Ffact-check-are-profits-growing-five-times-faster-than-wages%2F10287356&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
https://twitter.com/intent/tweet?text=Fact%20check%3A%20Does%20the%20gap%20between%20rich%20and%20poor%20affect%20a%20country\'s%20growth%3F%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2014-12-02%2Fdoes-the-gap-between-rich-and-poor-affect-a-countrys-growth%2F5906486&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
http://www.chrisbowen.net/media-centre/allNews.do?newsId=7116	HTTP Error 403: Forbidden
https://twitter.com/intent/tweet?text=Macklin\'s%20attack%20on%20Abbott\'s%20age%20pension%2C%20parental%20leave%20plans%20unfounded%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2014-05-12%2Fjenny-macklin-pension-claim-unfounded%2F5433926&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
http://www.daff.qld.gov.au/animal-industries/animal-health-and-diseases/notifiable-diseases/queenslands-notifiable-diseases/avian-influenza-bird-flu/outbreaks-of-avian-influenza	HTTP Error 404: Not Found
http://www.ag.gov.au/familiesandmarriage/marriage/pages/gettingmarriedinaustralia.aspx	HTTP Error 404: Not Found
http://www.crimecommission.nsw.gov.au/files/Annual_Report_2012-2013.pdf	HTTP Error 404: Not Found
http://www.woodside.com.au/Our-Business/Sunrise/Pages/default.aspx	HTTP Error 404: Not Found
https://www.abc.net.au//d3bo5ucoqkgs8h.cloudfront.net/tUKBQ/4?abcnewsembedheight=347	HTTP Error 404: Not Found
https://www.abc.net.au//d3bo5ucoqkgs8h.cloudfront.net/axlUe/8?abcnewsembedheight=300	HTTP Error 404: Not Found
https://northernaustralia.dpmc.gov.au/	<urlopen error [WinError 10061] No connection could be made because the target machine actively refused it>
http://www.unhcr.org/3b66c2aa10.pdf	HTTP Error 403: Forbidden
http://www.greghunt.com.au/Home/LatestNews/tabid/133/articleType/ArticleView/articleId/2624/categoryId/21/Coalition-Announces-Whale-Dolphin-Protection-Plan.aspx	HTTP Error 404: Not Found
https://strongplan.com.au/policy/paradise-park-n-ride/	HTTP Error 403: Forbidden
https://www.armscontrol.org/files/ACA_2013_Nuclear_Report_Card.pdf	HTTP Error 403: Forbidden
https://www.cfmeu.org.au/sites/cfmeuvic-7-x.com.au/files/uploads/Submissions/Submission%202016%20Final.pdf	HTTP Error 403: Forbidden
http://www.appea.com.au/2012/11/australias-lng-opportunities-and-challenges/	HTTP Error 403: Forbidden
http://www.transport.nsw.gov.au/Projects-Completed-Projects/Epping-to-Chatswood-Rail-Link	HTTP Error 404: Not Found
https://www.abc.net.au//d3bo5ucoqkgs8h.cloudfront.net/DQSfY/3?abcnewsembedheight=370	HTTP Error 404: Not Found
http://vcoss.org.au/documents/2013/06/Insight8.ChrisCunneen.Final_.pdf	HTTP Error 404: Not Found
https://www.liberal.org.au/latest-news/2013/08/22/tony-abbott-coalitions-policy-support-australias-health-system	HTTP Error 403: Forbidden
http://apo.org.au/sites/default/files/docs/ATO_TaxationStatistics2010-11_May2013_0.pdf	HTTP Error 404: Not Found
http://www.senatorbirmingham.com.au/Media-Centre/Media-Releases/ID/3483/A-stronger-sustainable-and-student-focussed-higher-education-system-for-all-Australians	HTTP Error 404: Not Found
http://www.fitchratings.com/australia/index.cfm	HTTP Error 404: Not Found
http://www.aspia.com.au/MediaRelease01August.htm	HTTP Error 404: Not Found
http://www.liberal.org.au/latest-news/2013/08/18/tony-abbott-coalitions-paid-parental-leave-scheme?gclid=CPfgg_j0nLkCFY5fpQodOHwAWg	HTTP Error 403: Forbidden
https://bitre.gov.au/publications/ongoing/files/Road_trauma_Australia_2014_statistical_summary_N_ISSN.pdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://www.audit.vic.gov.au/publications/2010-11/20100610-Ambulance-report.pdf	HTTP Error 404: Not Found
http://www.ipcc.ch/pdf/assessment-report/ar5/syr/SYR_AR5_SPM.pdf	HTTP Error 403: Forbidden
http://www.bom.gov.au/climate/drought/archive/20140305.shtml	HTTP Error 403: Forbidden
https://www.ato.gov.au/Rates/HELP-indexation-rates/	HTTP Error 403: Forbidden
http://www.maps.finance.gov.au/entitlements_handbooks/senators-and-members/Part_Five_Staff_Matters_-_5.1_Electorate_Employees.asp	HTTP Error 404: Not Found
http://healthstarrating.gov.au/internet/healthstarrating/publishing.nsf/Content/97C02F47F9BA6BEFCA257DA50019604A/$File/April%202013_FOPL%20Quantitative%20Report%20FINAL.pdf	HTTP Error 404: Not Found
https://www.aihw.gov.au/getmedia/172fba28-785e-4a08-ab37-2da3bbae40b8/aihw-phe-216.pdf.aspx?inline=true	HTTP Error 403: Forbidden
https://www.malcolmturnbull.com.au/media/press-conference-with-the-minister-for-education-and-mr-david-gonksi-ac-syd	HTTP Error 403: Forbidden
http://parlinfo.aph.gov.au/parlInfo/genpdf/chamber/hansardr/18675d35-aa1f-4f94-8672-a196b5fc3901/0068/hansard_frag.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/legislation/bills/r5129_first-reps/toc_pdf/13207b01.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/library/prspub/3024333/upload_binary/3024333.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media%2Fpressrel%2F1847575%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;db=COMMITTEES;id=committees%2Festimate%2Faf9a41aa-5001-4587-b5a1-a4a6e26a950f%2F0002;query=Id%3A%22committees%2Festimate%2Faf9a41aa-5001-4587-b5a1-a4a6e26a950f%2F0000%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2001-09-17/toc_pdf/1534-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/2001-09-17/0004%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/legislation/ems/r5927_ems_3e8c43b8-cfd4-4ef4-ae65-18fa97c11cdd/upload_pdf/646283_Revised%20EM.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
https://www.pm.gov.au/media/2017-05-10/interview-kieran-gilbert-sky-news	HTTP Error 404: Not Found
http://www.chrisbowen.net/media-centre/media-releases.do?newsId=6651	HTTP Error 403: Forbidden
https://twitter.com/intent/tweet?text=Hockey\'s%20Australia%2C%20US%20debt%20ceiling%20comparison%20overblown%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2013-11-04%2Fjoe-hockey-australia-us-debt-ceiling-comparison%2F5050616&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
https://twitter.com/intent/tweet?text=Fact%20check%3A%20Is%20the%20Government\'s%20income%20tax%20relief%20focused%20on%20female%20taxpayers%3F%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2018-08-01%2Ffact-check-tax-cuts-women%2F9989858&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
https://twitter.com/intent/tweet?text=Rudd%20wrong%20on%20Abbott\'s%20\'%241b%20hospital%20funding%20cut\'%20%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2013-08-23%2Frudd-wrong-on-abbotts-%241b-hospital-funding-cut%2F4906242&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
https://www.icrc.org/eng/resources/documents/misc/57jq6u.htm	HTTP Error 404: Not Found
https://twitter.com/intent/tweet?text=Albanese%20wrong%20on%20government%20ownership%20of%20world\'s%20top%20airlines%20http%3A%2F%2Fwww.abc.net.au%2Fnews%2F2014-03-05%2Falbanese-wrong-on-government-ownership-of-airlines%2F5298486&via=abcfactcheck&related=abcnews	HTTP Error 400: Bad Request
http://www.worldairlineawards.com/awards_2013/airline2013_top20.htm	HTTP Error 404: Not Found
https://www.abc.net.au//d3bo5ucoqkgs8h.cloudfront.net/bjhk1/2?abcnewsembedheight=370	HTTP Error 404: Not Found
https://www.abc.net.au//d3bo5ucoqkgs8h.cloudfront.net/ux922/2?abcnewsembedheight=370	HTTP Error 404: Not Found
http://www.unhcr.org/3b66c39e1.html	HTTP Error 403: Forbidden
https://strongplan.com.au/wp-content/uploads/2018/01/4-302-OFF-ANNUAL-HOUSEHOLDS-ELECTRICITY-BILLS.pdf	HTTP Error 403: Forbidden
https://www.chf.org.au/	HTTP Error 403: Forbidden
http://www.ndis.gov.au/general-backgrounder	HTTP Error 404: Not Found
http://www.appea.com.au/media_release/martin-ferguson-appointed-chair-appea-advisory-board/	HTTP Error 403: Forbidden
http://www.visaforchina.org/SYD_EN/yyxz/269306.shtml	HTTP Error 404: Not Found
https://www.abc.net.au//d3bo5ucoqkgs8h.cloudfront.net/DTZmS/1?abcnewsembedheight=370	HTTP Error 404: Not Found
http://www.ausaid.gov.au/Publications/web/australias-international-development-assistance-program-2013-14/Pages/australias-international-development-assistance-program.aspx	<urlopen error [Errno 11001] getaddrinfo failed>
https://blogs.akamai.com/2015/02/state-of-the-internet-metrics-what-do-they-mean-1.html	HTTP Error 403: Forbidden
https://www.border.gov.au/CorporateInformation/Documents/immigration-history.pdf	HTTP Error 404: NOT FOUND
http://www.aip.com.au/pricing/retail/ulp/index.htm	HTTP Error 404: Not Found
http://www.greghunt.com.au/Home/LatestNews/tabid/133/articleType/ArticleView/articleId/3203/Banning-capital-dredge-disposal-in-the-Great-Barrier-Reef-Marine-Park-once-and-for-all.aspx	HTTP Error 404: Not Found
https://www.ato.gov.au/Rates/HELP-indexation-rates/?page=2#HECS_indexation_rates	HTTP Error 403: Forbidden
https://www.liberal.org.au/latest-news/2013/08/25/tony-abbott-address-2013-federal-coalition-campaign-launch	HTTP Error 403: Forbidden
https://www.dss.gov.au/our-responsibilities/families-and-children/benefits-payments/schoolkids-bonus	HTTP Error 404: Not Found
https://www.aihw.gov.au/getmedia/3a34cf2c-c715-43a8-be44-0cf53349fd9d/20592.pdf.aspx?inline=true#page=20	HTTP Error 403: Forbidden
https://www.mamamia.com.au/charlie-pickering-i-know-nothing-about-racism-in-australia/	HTTP Error 403: Forbidden
http://www.chrisbowen.net/media-centre/media-releases.do?newsId=6741	HTTP Error 403: Forbidden
