claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
269	Mail Today editor Abhijit Majumder spreads fake news on Kasganj violence	None	http://www.altnews.in/mail-today-editor-abhijit-majumder-spreads-fake-news-kasganj-violence/	None	None	None	Arjun Sidharth	None	Mail Today editor Abhijit Majumder spreads fake news on Kasganj violence	2018-01-29T19:56:02+00:00	None
270	Is it true? A day in Madhu Kishwar’s WhatsApp University	None	http://www.altnews.in/true-day-madhu-kishwars-whatsapp-university/	None	None	None	Sam Jawed	None	Is it true? A day in Madhu Kishwar’s WhatsApp University	2018-01-28T22:07:15+00:00	None
271	Old picture from U.P circulates as tragedy in Bihar	None	http://www.altnews.in/old-picture-from-up-eta-viral-as-aurangabad-bihar/	None	None	None	Priyanka Jha	None	Old picture from U.P circulates as tragedy in Bihar	2018-01-27T13:28:34+00:00	None
272	This is no fringe. TV channels’ attempt at camouflage	None	http://www.altnews.in/no-fringe-tv-channels-attempt-camouflage/	None	None	None	Arjun Sidharth	None	This is no fringe. TV channels’ attempt at camouflage	2018-01-26T23:35:44+00:00	None
273	Saddam, Nadim, Firoz, Aamir, Ashraf did not attack the school bus in Gurgaon	None	http://www.altnews.in/saddam-nadim-firoz-aamir-ashraf-not-attack-school-bus-gurgaon/	None	None	None	Pratik Sinha	None	Saddam, Nadim, Firoz, Aamir, Ashraf did not attack the school bus in Gurgaon	2018-01-26T00:16:42+00:00	None
274	Modi’s speech on MEA website is not Modi’s speech at Davos	None	http://www.altnews.in/modis-speech-mea-website-not-modis-speech-davos/	None	None	None	Arjun Sidharth	None	Modi’s speech on MEA website is not Modi’s speech at Davos	2018-01-25T15:12:46+00:00	None
275	Fact check: Rahul Gandhi’s claim on wealth inequality in India	None	http://www.altnews.in/fact-check-rahul-gandhis-claim-wealth-inequality-india/	None	None	None	Arjun Sidharth	None	Fact check: Rahul Gandhi’s claim on wealth inequality in India	2018-01-24T20:22:13+00:00	None
276	Indian media’s attempts to cover up the faux pas in PM Modi’s speech at Davos	None	http://www.altnews.in/indian-medias-attempts-cover-faux-pas-pm-modis-speech-davos/	None	None	None	Sam Jawed	None	Indian media’s attempts to cover up the faux pas in PM Modi’s speech at Davos	2018-01-24T15:29:14+00:00	None
277	India Today uses 2-year old YouTube video to report Pakistani mortar fire	None	http://www.altnews.in/india-today-uses-2-year-old-youtube-video-report-pakistani-mortar-fire/	None	None	None	Arjun Sidharth	None	India Today uses 2-year old YouTube video to report Pakistani mortar fire	2018-01-23T14:02:58+00:00	None
278	Fact Check: PM Modi’s claim about improved strength of Indian passport	None	http://www.altnews.in/fact-check-pm-modis-claim-improved-strength-indian-passport/	None	None	None	Sam Jawed	None	Fact Check: PM Modi’s claim about improved strength of Indian passport	2018-01-22T20:29:35+00:00	None
279	Viral: Fake quote about ‘mothers and teachers’ attributed to Arundhati Roy	None	http://www.altnews.in/viral-fake-quote-mothers-teachers-attributed-arundhati-roy/	None	None	None	Arjun Sidharth	None	Viral: Fake quote about ‘mothers and teachers’ attributed to Arundhati Roy	2018-01-22T18:00:24+00:00	None
280	The sham of Republic TV’s Twitter Polls	None	http://www.altnews.in/sham-republic-tvs-twitter-polls/	None	None	None	Sam Jawed	None	The sham of Republic TV’s Twitter Polls	2018-01-22T17:08:57+00:00	None
281	Who is ‘orchestrating’ public opinion on Aadhaar?	None	http://www.altnews.in/orchestrating-public-opinion-aadhaar/	None	None	None	Arjun Sidharth	None	Who is ‘orchestrating’ public opinion on Aadhaar?	2018-01-17T15:57:47+00:00	None
282	Social media claims Amit Shah arranged Judge Loya’s son’s press conference, what’s the truth?	None	http://www.altnews.in/social-media-claims-amit-shah-arranged-judge-loyas-sons-press-conference-whats-truth/	None	None	None	Alt News Desk	None	Social media claims Amit Shah arranged Judge Loya’s son’s press conference, what’s the truth?	2018-01-15T21:22:25+00:00	None
283	Journalists allegedly heckled at Civil Hospital in Ahmedabad	None	http://www.altnews.in/journalists-allegedly-heckled-civil-hospital-ahmedabad/	None	None	None	Arjun Sidharth	None	Journalists allegedly heckled at Civil Hospital in Ahmedabad	2018-01-11T15:13:21+00:00	None
284	Viral: Fake quote about EVM hacking attributed to former CEC T S Krishnamurthy	None	http://www.altnews.in/viral-fake-quote-about-evm-hacking-attributed-to-former-cec-t-s-krishnamurthy/	None	None	None	Arjun Sidharth	None	Viral: Fake quote about EVM hacking attributed to former CEC T S Krishnamurthy	2018-01-10T18:04:14+00:00	None
285	TOI Fake News: “Roommate of AMU PhD student who joined Hizbul also missing”	None	http://www.altnews.in/toi-fake-news-roommate-amu-phd-student-joined-hizbul-also-missing/	None	None	None	Alt News Desk	None	TOI Fake News: “Roommate of AMU PhD student who joined Hizbul also missing”	2018-01-10T15:47:09+00:00	None
286	Half truths and whole lies – ten times PM Modi misled the nation in 2017	None	http://www.altnews.in/half-truths-whole-lies-ten-times-pm-modi-misled-nation-2017/	None	None	None	Arjun Sidharth	None	Half truths and whole lies – ten times PM Modi misled the nation in 2017	2018-01-10T11:42:21+00:00	None
287	Ravi Shankar Prasad downplays FIR against The Tribune, but what is the truth?	None	http://www.altnews.in/ravi-shankar-prasad-downplays-fir-tribune-truth/	None	None	None	Arjun Sidharth	None	Ravi Shankar Prasad downplays FIR against The Tribune, but what is the truth?	2018-01-08T19:40:20+00:00	None
288	Was Jignesh Mevani’s press conference “Congress sponsored” as alleged by Republic TV?	None	http://www.altnews.in/was-jignesh-mevanis-press-conference-congress-sponsored-as-alleged-by-republic-tv/	None	None	None	Arjun Sidharth	None	Was Jignesh Mevani’s press conference “Congress sponsored” as alleged by Republic TV?	2018-01-06T19:14:51+00:00	None
289	Thou shalt not mock Anant Ambani: Eight websites delete articles about his speech	None	http://www.altnews.in/thou-shalt-not-mock-anant-ambani-eight-websites-delete-articles-speech/	None	None	None	Arjun Sidharth	None	Thou shalt not mock Anant Ambani: Eight websites delete articles about his speech	2018-01-05T21:20:30+00:00	None
290	Fake news round-up, December 2017, PM Modi leads the way	None	http://www.altnews.in/fake-news-round-december-2017-pm-modi-leads-way/	None	None	None	Arjun Sidharth	None	Fake news round-up, December 2017, PM Modi leads the way	2018-01-05T15:32:08+00:00	None
291	Were Pakistani flags raised during Dalit protest rally in the aftermath of the Bhima-Koregaon incident?	None	http://www.altnews.in/pakistani-flags-raised-dalit-protest-rally-aftermath-bhima-koregaon-incident/	None	None	None	Arjun Sidharth	None	Were Pakistani flags raised during Dalit protest rally in the aftermath of the Bhima-Koregaon incident?	2018-01-04T18:20:23+00:00	None
292	Top fake news circulated on social media in 2017	None	http://www.altnews.in/top-fake-news-circulated-social-media-2017/	None	None	None	Arjun Sidharth	None	Top fake news circulated on social media in 2017	2018-01-04T15:10:12+00:00	None
293	PM Modi not wrong in claiming credit for relaxing rules for Muslim women traveling for Haj	None	http://www.altnews.in/pm-modi-not-wrong-claiming-credit-relaxing-rules-muslim-women-traveling-haj/	None	None	None	Sam Jawed	None	PM Modi not wrong in claiming credit for relaxing rules for Muslim women traveling for Haj	2018-01-03T18:49:38+00:00	None
294	Top fake news stories circulated by Indian media in 2017	None	http://www.altnews.in/top-fake-news-stories-circulated-indian-media-2017/	None	None	None	Sam Jawed	None	Top fake news stories circulated by Indian media in 2017	2018-01-02T12:25:08+00:00	None
295	Gazing into the crystal ball: A compilation of Subramanian Swamy’s predictions for the future	None	http://www.altnews.in/gazing-crystal-ball-compilation-subramanian-swamys-predictions-future/	None	None	None	Sam Jawed	None	Gazing into the crystal ball: A compilation of Subramanian Swamy’s predictions for the future	2017-12-31T14:06:47+00:00	None
296	Was the ‘Humans of Hindutva’ page taken down by the admin or suspended by Facebook?	None	http://www.altnews.in/humans-hindutva-page-taken-admin-suspended-facebook/	None	None	None	Alt News Desk	None	Was the ‘Humans of Hindutva’ page taken down by the admin or suspended by Facebook?	2017-12-29T15:58:54+00:00	None
297	Video of ANI reporter touching Yogi Adityanath’s feet raises eyebrows	None	http://www.altnews.in/video-ani-reporter-touching-yogi-adityanaths-feet-raises-eyebrows/	None	None	None	Arjun Sidharth	None	Video of ANI reporter touching Yogi Adityanath’s feet raises eyebrows	2017-12-28T21:38:47+00:00	None
298	An old picture from Palestine is used to create communal hatred among Hindus and Muslims	None	http://www.altnews.in/old-palestine-picture-used-to-evoke-between-hindu-muslim/	None	None	None	Alt News Desk	None	An old picture from Palestine is used to create communal hatred among Hindus and Muslims	2017-12-27T20:43:20+00:00	None
299	RSS ideologue Ratan Sharda at it again, posts misleading tweet on Christmas	None	http://www.altnews.in/rss-ideologue-ratan-sharda-posts-misleading-tweet-christmas/	None	None	None	Arjun Sidharth	None	RSS ideologue Ratan Sharda at it again, posts misleading tweet on Christmas	2017-12-27T17:55:00+00:00	None
300	Vyapam whistle-blower Anand Rai has a penchant for fake news	None	http://www.altnews.in/vyapam-whistle-blower-anand-rai-penchant-fake-news/	None	None	None	Alt News Desk	None	Vyapam whistle-blower Anand Rai has a penchant for fake news	2017-12-25T22:56:46+00:00	None
301	Kiran Bedi and her love for screamingly fake WhatsApp forwards	None	http://www.altnews.in/kiran-bedi-love-screamingly-fake-whatsapp-forwards/	None	None	None	Sam Jawed	None	Kiran Bedi and her love for screamingly fake WhatsApp forwards	2017-12-25T18:32:11+00:00	None
302	Breaking (fake) news: Sections of Indian media acquit Lalu Prasad Yadav before convicting him	None	http://www.altnews.in/breaking-fake-news-sections-indian-media-acquit-lalu-prasad-yadav-convicting/	None	None	None	Sam Jawed	None	Breaking (fake) news: Sections of Indian media acquit Lalu Prasad Yadav before convicting him	2017-12-24T14:36:33+00:00	None
303	Are you Serious Times Now?	None	http://www.altnews.in/serious-times-now/	None	None	None	Sam Jawed	None	Are you Serious Times Now?	2017-12-22T17:09:05+00:00	None
304	Is INS Kalvari a product of PM Modi’s ‘Make in India’ as claimed by Defence Ministry?	None	http://www.altnews.in/ins-kalvari-product-pm-modis-make-india-claimed-defence-ministry/	None	None	None	Arjun Sidharth	None	Is INS Kalvari a product of PM Modi’s ‘Make in India’ as claimed by Defence Ministry?	2017-12-14T23:02:39+00:00	None
305	ShankhNaad – An Alt News exposé of the communal rabble rouser and leading peddler of fake news	None	http://www.altnews.in/shankhnaad-alt-news-expose-communal-rabble-rouser-leading-peddler-fake-news/	None	None	None	Arjun Sidharth	None	ShankhNaad – An Alt News exposé of the communal rabble rouser and leading peddler of fake news	2017-12-11T23:15:35+00:00	None
306	Times Now reports 2013 story as 2017 ‘exclusive’	None	http://www.altnews.in/times-now-reports-2013-story-2017-exclusive/	None	None	None	Arjun Sidharth	None	Times Now reports 2013 story as 2017 ‘exclusive’	2017-12-11T19:24:33+00:00	None
307	A man was hacked to death. What did news channels discuss on prime time?	None	http://www.altnews.in/man-hacked-death-news-channels-discuss-prime-time/	None	None	None	Arjun Sidharth	None	A man was hacked to death. What did news channels discuss on prime time?	2017-12-08T17:21:20+00:00	None
308	Dainik Jagran and Amar Ujala portrayed J&K civilian as slain terrorist	None	http://www.altnews.in/dainik-jagran-amar-ujala-portrayed-jk-civilian-slain-terrorist/	None	None	None	Arjun Sidharth	None	Dainik Jagran and Amar Ujala portrayed J&K civilian as slain terrorist	2017-12-07T17:40:51+00:00	None
309	Did Mahatma Gandhi ask Hindu and Sikh women to ‘cooperate with Muslim rapists’?	None	http://www.altnews.in/mahatma-gandhi-ask-hindu-sikh-women-cooperate-muslim-rapists/	None	None	None	Alt News Desk	None	Did Mahatma Gandhi ask Hindu and Sikh women to ‘cooperate with Muslim rapists’?	2017-12-05T19:02:20+00:00	None
310	PM Modi distorts Mani Shankar Aiyar’s statement, terms Rahul Gandhi’s elevation as ‘Aurangzeb Raj’	None	http://www.altnews.in/pm-modi-distorts-mani-shankar-aiyars-statement-terms-rahul-gandhis-elevation-aurangzeb-raj/	None	None	None	Arjun Sidharth	None	PM Modi distorts Mani Shankar Aiyar’s statement, terms Rahul Gandhi’s elevation as ‘Aurangzeb Raj’	2017-12-04T16:17:16+00:00	None
311	Did Rahul Gandhi sign the Somnath temple register as a non-Hindu?	None	http://www.altnews.in/rahul-gandhi-sign-somnath-temple-register-non-hindu/	None	None	None	Alt News Desk	None	Did Rahul Gandhi sign the Somnath temple register as a non-Hindu?	2017-11-30T11:13:12+00:00	None
312	Skewed media coverage? Gandhinagar Archbishop’s appeal to voters vs Vadtal Swaminarayan’s	None	http://www.altnews.in/skewed-media-coverage-gandhinagar-archbishops-appeal-voters-vs-vadtal-swaminarayans/	None	None	None	Arjun Sidharth	None	Skewed media coverage? Gandhinagar Archbishop’s appeal to voters vs Vadtal Swaminarayan’s	2017-11-28T15:00:53+00:00	None
313	Were pro-Pakistan slogans raised at AIMIM rally in Ghaziabad?	None	http://www.altnews.in/pro-pakistan-slogans-raised-aimim-rally-ghaziabad/	None	None	None	Arjun Sidharth	None	Were pro-Pakistan slogans raised at AIMIM rally in Ghaziabad?	2017-11-27T19:05:11+00:00	None
314	No evidence of slogans or celebrations in support of Hafeez Saeed: SP, Lakhimpur, Uttar Pradesh	None	http://www.altnews.in/no-evidence-slogans-celebrations-support-hafeez-saeed-sp-lakhimpur-uttar-pradesh/	None	None	None	Alt News Desk	None	No evidence of slogans or celebrations in support of Hafeez Saeed: SP, Lakhimpur, Uttar Pradesh	2017-11-25T22:44:42+00:00	None
315	BJP spokesperson passes off those threatening Deepika Padukone as Congress/AAP/SP. What’s the truth?	None	http://www.altnews.in/bjp-spokesperson-passes-off-threatening-deeepika-padukone-congress-aap-sp-whats-truth/	None	None	None	Sam Jawed	None	BJP spokesperson passes off those threatening Deepika Padukone as Congress/AAP/SP. What’s the truth?	2017-11-20T12:00:09+00:00	None
316	BJP IT cell head Amit Malviya shares affectionate pictures of Nehru with his sister and niece, claims this is Hardik Patel...	None	http://www.altnews.in/bjp-cell-head-amit-malviya-shares-affectionate-pictures-nehru-sister-niece-claims-hardik-patels-dna/	None	None	None	Sam Jawed	None	BJP IT cell head Amit Malviya shares affectionate pictures of Nehru with his sister and niece, claims this is Hardik Patel...	2017-11-16T17:05:34+00:00	None
317	Viral Video: Indian muslims burning the National flag and raising ‘Pakistan Zindabad’ slogans in Punjab is fake n...	None	http://www.altnews.in/viral-video-indian-muslims-burning-national-flag-raising-pakistan-zindabad-slogans-punjab-fake-news/	None	None	None	Alt News Desk	None	Viral Video: Indian muslims burning the National flag and raising ‘Pakistan Zindabad’ slogans in Punjab is fake n...	2017-11-10T20:54:00+00:00	None
318	Viral Video: Claim that President of India was mistreated at an IAS officer’s daughter’s wedding is false	None	http://www.altnews.in/viral-video-claim-president-india-mistreated-ias-officers-daughters-wedding-false/	None	None	None	Alt News Desk	None	Viral Video: Claim that President of India was mistreated at an IAS officer’s daughter’s wedding is false	2017-11-10T15:42:20+00:00	None
319	‘Who do you like the most?’ Guess what these Modi fans believe the child told Trump	None	http://www.altnews.in/like-guess-modi-fans-believe-child-told-trump/	None	None	None	Pratik Sinha	None	‘Who do you like the most?’ Guess what these Modi fans believe the child told Trump	2017-11-08T16:10:04+00:00	None
320	Dear BJP, why is Hyderabad MLA T Raja Singh still in the party?	None	http://www.altnews.in/dear-bjp-hyderabad-mla-t-raja-singh-still-party/	None	None	None	Alt News Desk	None	Dear BJP, why is Hyderabad MLA T Raja Singh still in the party?	2017-11-07T19:49:13+00:00	None
321	The curious case of S Gurumurthy and Hoaxes	None	http://www.altnews.in/curious-case-s-gurumurthy-hoaxes/	None	None	None	Alt News Desk	None	The curious case of S Gurumurthy and Hoaxes	2017-11-04T21:46:42+00:00	None
322	An Alt News investigation into an upcoming fake news site – CoverageTimes	None	http://www.altnews.in/alt-news-investigation-upcoming-fake-news-site-coveragetimes/	None	None	None	Pratik Sinha	None	An Alt News investigation into an upcoming fake news site – CoverageTimes	2017-11-04T10:59:25+00:00	None
323	Fake News Round-up, October 2017 – The usual culprits strike again	None	http://www.altnews.in/fake-news-round-october-2017-usual-culprits-strike/	None	None	None	Alt News Desk	None	Fake News Round-up, October 2017 – The usual culprits strike again	2017-10-31T17:22:45+00:00	None
324	Fact-check: Did Ahmed Patel resign as a trustee well before an alleged ISIS operative was arrested from Sardar Patel Hospital...	None	http://www.altnews.in/fact-check-ahmed-patel-resign-trustee-well-alleged-isis-operative-arrested-sardar-patel-hospital/	None	None	None	Sam Jawed	None	Fact-check: Did Ahmed Patel resign as a trustee well before an alleged ISIS operative was arrested from Sardar Patel Hospital...	2017-10-30T16:28:29+00:00	None
325	Republic TV gets caught faking twice in a day	None	http://www.altnews.in/republic-tv-gets-caught-faking-twice-day/	None	None	None	Alt News Desk	None	Republic TV gets caught faking twice in a day	2017-10-17T18:23:32+00:00	None
326	Did ANI fall for a WhatsApp forward about 2000 Rohingyas planning to attack Nagaland?	None	http://www.altnews.in/ani-fall-whatsapp-forward-2000-rohingyas-planning-attack-nagaland/	None	None	None	Sam Jawed	None	Did ANI fall for a WhatsApp forward about 2000 Rohingyas planning to attack Nagaland?	2017-10-15T20:32:57+00:00	None
327	BJP IT cell’s attempt to use Nobel winner’s name to endorse demonetisation backfires	None	http://www.altnews.in/bjp-cells-attempt-use-nobel-winners-name-endorse-demonetisation-backfires/	None	None	None	Sam Jawed	None	BJP IT cell’s attempt to use Nobel winner’s name to endorse demonetisation backfires	2017-10-10T00:33:11+00:00	None
328	The Life and Times of Zubina W Ahmad (@zubina_ahmad)	None	http://www.altnews.in/life-times-zubina-w-ahmad/	None	None	None	Pratik Sinha	None	The Life and Times of Zubina W Ahmad (@zubina_ahmad)	2017-10-07T21:27:25+00:00	None
329	What do these Nathuram Godse fans have in common? They are all followed by PM Modi on Twitter	None	http://www.altnews.in/godse-fans-common-followed-pm-modi/	None	None	None	Alt News Desk	None	What do these Nathuram Godse fans have in common? They are all followed by PM Modi on Twitter	2017-10-02T20:53:54+00:00	None
330	When Alt News had to debunk fake news about Alt News – A concerted vilification campaign	None	http://www.altnews.in/alt-news-debunk-fake-news-alt-news-concerted-vilification-campaign/	None	None	None	Pratik Sinha	None	When Alt News had to debunk fake news about Alt News – A concerted vilification campaign	2017-10-02T15:26:31+00:00	None
331	Stampede tragedy – Repeated Twitter warnings by commuters fell on deaf ears	None	http://www.altnews.in/stampede-tragedy-repeated-twitter-warnings-commuters-fell-deaf-ears/	None	None	None	Alt News Desk	None	Stampede tragedy – Repeated Twitter warnings by commuters fell on deaf ears	2017-09-29T23:34:46+00:00	None
332	Alt News Investigation – People behind the targeted harassment of Ravish Kumar via WhatsApp	None	http://www.altnews.in/alt-news-investigation-people-behind-targeted-harassment-ravish-kumar-via-whatsapp/	None	None	None	Alt News Desk	None	Alt News Investigation – People behind the targeted harassment of Ravish Kumar via WhatsApp	2017-09-27T15:11:47+00:00	None
333	When will Republic TV start apologising? The nation wants to know	None	http://www.altnews.in/will-republic-tv-start-apologising-nation-wants-know/	None	None	None	Sam Jawed	None	When will Republic TV start apologising? The nation wants to know	2017-09-23T15:07:16+00:00	None
334	Did Arnab Goswami bluff about his car being attacked during 2002 riots?	None	http://www.altnews.in/arnab-goswami-bluff-car-attacked-2002-riots/	None	None	None	Pratik Sinha	None	Did Arnab Goswami bluff about his car being attacked during 2002 riots?	2017-09-20T16:12:47+00:00	None
335	How do fake news sites like Postcard News flourish? Who provides a helping hand?	None	http://www.altnews.in/fake-news-sites-like-postcard-news-flourish-provides-helping-hand/	None	None	None	Sam Jawed	None	How do fake news sites like Postcard News flourish? Who provides a helping hand?	2017-09-18T21:25:30+00:00	None
336	WhatsApp university ascribes a 27 year old policy change to Piyush Goyal	None	http://www.altnews.in/whatsapp-university-ascribes-27-year-old-policy-change-piyush-goyal/	None	None	None	Sam Jawed	None	WhatsApp university ascribes a 27 year old policy change to Piyush Goyal	2017-09-13T19:41:39+00:00	None
337	Did Atal Bihari Vajpayee order the CBI investigation in the case of Gurmeet Ram Rahim Singh?	None	http://www.altnews.in/atal-bihari-vajpayee-order-cbi-investigation-case-gurmeet-ram-rahim-singh/	None	None	None	Alt News Desk	None	Did Atal Bihari Vajpayee order the CBI investigation in the case of Gurmeet Ram Rahim Singh?	2017-09-13T11:35:13+00:00	None
338	Can BJP’s ‘Freedom of Speech’ excuse cover up for PM following people who insult the dignity of women?	None	http://www.altnews.in/can-bjps-freedom-speech-excuse-cover-pm-following-people-insult-dignity-women/	None	None	None	Pratik Sinha	None	Can BJP’s ‘Freedom of Speech’ excuse cover up for PM following people who insult the dignity of women?	2017-09-10T02:05:17+00:00	None
339	Hall of shame – Serial abusers, sexist bigots, rumour mongers followed by PM Modi on Twitter	None	http://www.altnews.in/hall-shame-serial-abusers-sexist-bigots-rumour-mongers-followed-pm-modi-twitter/	None	None	None	Sam Jawed	None	Hall of shame – Serial abusers, sexist bigots, rumour mongers followed by PM Modi on Twitter	2017-09-07T23:13:20+00:00	None
340	Newly sworn Minister Anantkumar Hegde’s Twitter account gives a peek into his mindset	None	http://www.altnews.in/newly-sworn-minister-anantkumar-hegdes-twitter-account-gives-peek-mindset/	None	None	None	Pratik Sinha	None	Newly sworn Minister Anantkumar Hegde’s Twitter account gives a peek into his mindset	2017-09-04T07:37:53+00:00	None
341	After Alt News exposé, Google doc with trending instructions for #DemonetisationSuccess hashtag is deleted	None	http://www.altnews.in/alt-news-expose-google-doc-trending-instructions-demonetisationsuccess-hashtag-deleted/	None	None	None	Alt News Desk	None	After Alt News exposé, Google doc with trending instructions for #DemonetisationSuccess hashtag is deleted	2017-09-03T02:02:09+00:00	None
342	Jama Masjid electricity bills non payment: Fake news starts on social media, Republic TV takes over	None	http://www.altnews.in/jama-masjid-electricity-bills-non-payment-fake-news-starts-social-media-republic-tv-takes/	None	None	None	Sam Jawed	None	Jama Masjid electricity bills non payment: Fake news starts on social media, Republic TV takes over	2017-08-30T21:22:11+00:00	None
343	A twist in the tale: Was the same helicopter used to ferry PM Modi and Gurmeet Ram Rahim Singh?	None	http://www.altnews.in/twist-tale-helicopter-used-ferry-pm-modi-gurmeet-ram-rahim-singh/	None	None	None	Sam Jawed	None	A twist in the tale: Was the same helicopter used to ferry PM Modi and Gurmeet Ram Rahim Singh?	2017-08-29T19:58:23+00:00	None
344	BJP IT Cell head Amit Malviya claims Rahul Gandhi visited Gurmeet Ram Rahim’s Dera Sacha Sauda. Did he?	None	http://www.altnews.in/bjp-cell-head-amit-malviya-claims-rahul-gandhi-visited-gurmeet-ram-rahims-dera-sacha-sauda/	None	None	None	Alt News Desk	None	BJP IT Cell head Amit Malviya claims Rahul Gandhi visited Gurmeet Ram Rahim’s Dera Sacha Sauda. Did he?	2017-08-29T10:53:58+00:00	None
345	Partisanship of official GOI Twitter accounts continues with ‘India at UN’ account endorsing anti-AAP tweets	None	http://www.altnews.in/partisanship-official-goi-twitter-accounts-continues-india-un-account-endorsing-anti-aap-tweets/	None	None	None	Alt News Desk	None	Partisanship of official GOI Twitter accounts continues with ‘India at UN’ account endorsing anti-AAP tweets	2017-08-27T22:24:37+00:00	None
346	The undeniable friendship between BJP and Gurmeet Ram Rahim Singh	None	http://www.altnews.in/undeniable-friendship-bjp-gurmeet-ram-rahim-singh/	None	None	None	Pratik Sinha	None	The undeniable friendship between BJP and Gurmeet Ram Rahim Singh	2017-08-26T15:57:37+00:00	None
347	Swarajya acknowledges error after Alt News exposé; Author hurls abuses for pointing out the error	None	http://www.altnews.in/swarajya-acknowledges-error-alt-news-expose-associate-editor-hurls-abuses-pointing-error/	None	None	None	Alt News Desk	None	Swarajya acknowledges error after Alt News exposé; Author hurls abuses for pointing out the error	2017-08-21T23:23:26+00:00	None
348	Right-wing Twiterrati  indulge in rumor-mongering over Utkal Express derailment in Uttar Pradesh	None	http://www.altnews.in/right-wing-twiterrati-indulge-rumor-mongering-utkal-express-derailment-uttar-pradesh/	None	None	None	Alt News Desk	None	Right-wing Twiterrati  indulge in rumor-mongering over Utkal Express derailment in Uttar Pradesh	2017-08-20T15:40:50+00:00	None
349	Swarajya magazine and Jaideep Mazumdar spread falsehood about Suhrawardy Avenue in Kolkata	None	http://www.altnews.in/swarajya-magazine-jaideep-mazumdar-spread-falsehood-suhrawardy-avenue-calcutta/	None	None	None	Pratik Sinha	None	Swarajya magazine and Jaideep Mazumdar spread falsehood about Suhrawardy Avenue in Kolkata	2017-08-20T07:04:35+00:00	None
350	No, Hamid Ansari’s budget was not six times that of the President	None	http://www.altnews.in/no-hamid-ansaris-budget-not-six-times-president/	None	None	None	Sam Jawed	None	No, Hamid Ansari’s budget was not six times that of the President	2017-08-15T18:03:16+00:00	None
351	BJP Spokesperson Sambit Patra defames former Vice President Hamid Ansari	None	http://www.altnews.in/bjp-spokesperson-sambit-patra-defames-former-vice-president-hamid-ansari/	None	None	None	Pratik Sinha	None	BJP Spokesperson Sambit Patra defames former Vice President Hamid Ansari	2017-08-15T14:55:50+00:00	None
352	A mysterious Twitter hacker to the rescue after embarrassing tweets – Complete list	None	http://www.altnews.in/mysterious-twitter-hacker-rescue-embarrassing-tweets-complete-list/	None	None	None	Alt News Desk	None	A mysterious Twitter hacker to the rescue after embarrassing tweets – Complete list	2017-08-10T18:56:36+00:00	None
353	An army of fake profiles attempt to  discredit Narmada Bachao Andolan and Medha by impersonating the ousted people	None	http://www.altnews.in/army-fake-profiles-attempt-discredit-narmada-bachao-andolan-medha-impersonating-ousted-people/	None	None	None	Sam Jawed	None	An army of fake profiles attempt to  discredit Narmada Bachao Andolan and Medha by impersonating the ousted people	2017-08-09T00:53:33+00:00	None
354	Fake News Bulletin 1: Fake video of caste violence from Gujarat and more	None	http://www.altnews.in/fake-news-bulletin-1-fake-video-caste-violence-gujarat/	None	None	None	Alt News Desk	None	Fake News Bulletin 1: Fake video of caste violence from Gujarat and more	2017-08-02T22:02:37+00:00	None
355	No Times Now, highest number of Pakistani visitors were under BJP rule	None	http://www.altnews.in/no-times-now-highest-number-pakistani-visitors-bjp-rule/	None	None	None	Sam Jawed	None	No Times Now, highest number of Pakistani visitors were under BJP rule	2017-08-01T23:02:16+00:00	None
356	PTI image of flooded Gujarat airport joins the long list of fake images in recent times	None	http://www.altnews.in/pti-image-flooded-gujarat-airport-joins-long-list-fake-images-recent-times/	None	None	None	Alt News Desk	None	PTI image of flooded Gujarat airport joins the long list of fake images in recent times	2017-07-29T15:11:09+00:00	None
357	Malicious attempts to portray K.R. Narayanan, India’s first Dalit president, as a Christian	None	http://www.altnews.in/malicious-attempts-portray-k-r-narayanan-indias-first-dalit-president-christian/	None	None	None	Sam Jawed	None	Malicious attempts to portray K.R. Narayanan, India’s first Dalit president, as a Christian	2017-07-28T18:13:21+00:00	None
358	How BJP IT Cell’s smear machine works: A personal story	None	http://www.altnews.in/bjp-cells-smear-machine-works-personal-story/	None	None	None	Sadanand Dhume	None	How BJP IT Cell’s smear machine works: A personal story	2017-07-28T11:50:45+00:00	None
359	“Amit Shah never flies in chartered planes”. Oh really, Financial Express?	None	http://www.altnews.in/amit-shah-never-flies-chartered-planes-oh-really-financial-express/	None	None	None	Alt News Desk	None	“Amit Shah never flies in chartered planes”. Oh really, Financial Express?	2017-07-24T18:32:14+00:00	None
360	Ban on sale of eggs and meat in Dadri due to Kanwar Yatra is not fake news	None	http://www.altnews.in/ban-sale-eggs-meat-dadri-due-kanwar-yatra-not-fake-news/	None	None	None	Sam Jawed	None	Ban on sale of eggs and meat in Dadri due to Kanwar Yatra is not fake news	2017-07-24T02:44:27+00:00	None
361	News18 gets a lesson in flags from Twitter users – Pakistani flag vs Islamic flag	None	http://www.altnews.in/news18-gets-lesson-flags-twitter-users-pakistani-flag-vs-islamic-flag/	None	None	None	Sam Jawed	None	News18 gets a lesson in flags from Twitter users – Pakistani flag vs Islamic flag	2017-07-22T22:05:46+00:00	None
